year,areakm,municipality,geocode_ibge,state
2008,1301.126589927094,Gurinhatã,3129103,Minas Gerais
2009,1305.0846490683064,Gurinhatã,3129103,Minas Gerais
2010,1309.0427082095187,Gurinhatã,3129103,Minas Gerais
2011,1309.1048482755623,Gurinhatã,3129103,Minas Gerais
2012,1309.166988341606,Gurinhatã,3129103,Minas Gerais
2013,1309.2055061704475,Gurinhatã,3129103,Minas Gerais
2014,1309.7661214097252,Gurinhatã,3129103,Minas Gerais
2015,1310.913359921161,Gurinhatã,3129103,Minas Gerais
2016,1311.3604977736024,Gurinhatã,3129103,Minas Gerais
2017,1311.7585463499038,Gurinhatã,3129103,Minas Gerais
2018,1311.7585463499038,Gurinhatã,3129103,Minas Gerais
2019,1312.2481610113932,Gurinhatã,3129103,Minas Gerais
2020,1312.5799689876949,Gurinhatã,3129103,Minas Gerais
2021,1312.5799689876949,Gurinhatã,3129103,Minas Gerais
2022,1312.8431208184147,Gurinhatã,3129103,Minas Gerais
2000,244.5556405650701,Ibiaí,3129608,Minas Gerais
2001,280.9786946898375,Ibiaí,3129608,Minas Gerais
2002,317.40174881460484,Ibiaí,3129608,Minas Gerais
2003,346.4736929408578,Ibiaí,3129608,Minas Gerais
2004,375.54563706711076,Ibiaí,3129608,Minas Gerais
2005,388.8641172855006,Ibiaí,3129608,Minas Gerais
2006,402.1825975038904,Ibiaí,3129608,Minas Gerais
2007,406.97196415491544,Ibiaí,3129608,Minas Gerais
2008,411.7613308059405,Ibiaí,3129608,Minas Gerais
2009,416.63721395332067,Ibiaí,3129608,Minas Gerais
2010,421.51309710070086,Ibiaí,3129608,Minas Gerais
2011,433.49002344491873,Ibiaí,3129608,Minas Gerais
2012,445.4669497891366,Ibiaí,3129608,Minas Gerais
2013,455.3644567728396,Ibiaí,3129608,Minas Gerais
2014,468.663393365092,Ibiaí,3129608,Minas Gerais
2015,475.9046637950187,Ibiaí,3129608,Minas Gerais
2016,481.3085238438086,Ibiaí,3129608,Minas Gerais
2017,484.0571475302034,Ibiaí,3129608,Minas Gerais
2018,485.84343652883166,Ibiaí,3129608,Minas Gerais
2019,493.5713237981138,Ibiaí,3129608,Minas Gerais
2020,501.7055375247042,Ibiaí,3129608,Minas Gerais
2021,504.9390579660751,Ibiaí,3129608,Minas Gerais
2022,508.7934425723081,Ibiaí,3129608,Minas Gerais
2000,3.8214021432516216,Ibiracatu,3129657,Minas Gerais
2001,4.895872265037726,Ibiracatu,3129657,Minas Gerais
2002,5.97034238682383,Ibiracatu,3129657,Minas Gerais
2003,10.895277192437756,Ibiracatu,3129657,Minas Gerais
2004,15.820211998051683,Ibiracatu,3129657,Minas Gerais
2005,16.614580538718283,Ibiracatu,3129657,Minas Gerais
2006,17.408949079384882,Ibiracatu,3129657,Minas Gerais
2007,18.250769121071723,Ibiracatu,3129657,Minas Gerais
2008,19.092589162758564,Ibiracatu,3129657,Minas Gerais
2009,21.041962890512025,Ibiracatu,3129657,Minas Gerais
2010,22.991336618265485,Ibiracatu,3129657,Minas Gerais
2011,25.92221853415085,Ibiracatu,3129657,Minas Gerais
2012,28.853100450036216,Ibiracatu,3129657,Minas Gerais
2013,30.665413795861248,Ibiracatu,3129657,Minas Gerais
2014,31.05507957629901,Ibiracatu,3129657,Minas Gerais
2015,31.50697893291406,Ibiracatu,3129657,Minas Gerais
2016,31.50697893291406,Ibiracatu,3129657,Minas Gerais
2017,31.567602288727144,Ibiracatu,3129657,Minas Gerais
2018,31.839315843678147,Ibiracatu,3129657,Minas Gerais
2019,31.99663430748755,Ibiracatu,3129657,Minas Gerais
2020,32.45351769718584,Ibiracatu,3129657,Minas Gerais
2021,33.42791804666953,Ibiracatu,3129657,Minas Gerais
2022,34.68089517920112,Ibiracatu,3129657,Minas Gerais
2000,183.31932692261995,Ibiraci,3129707,Minas Gerais
2001,188.07267301473192,Ibiraci,3129707,Minas Gerais
2002,192.8260191068439,Ibiraci,3129707,Minas Gerais
2003,193.4260046108112,Ibiraci,3129707,Minas Gerais
2004,194.0259901147785,Ibiraci,3129707,Minas Gerais
2005,194.0829534910747,Ibiraci,3129707,Minas Gerais
2006,194.1399168673709,Ibiraci,3129707,Minas Gerais
2007,194.3668117170495,Ibiraci,3129707,Minas Gerais
2008,194.5937065667281,Ibiraci,3129707,Minas Gerais
2009,194.6638248708046,Ibiraci,3129707,Minas Gerais
2010,194.73394317488112,Ibiraci,3129707,Minas Gerais
2011,194.86519285080607,Ibiraci,3129707,Minas Gerais
2012,194.99644252673102,Ibiraci,3129707,Minas Gerais
2013,196.17847897069618,Ibiraci,3129707,Minas Gerais
2014,196.59568826367922,Ibiraci,3129707,Minas Gerais
2015,196.9395525027216,Ibiraci,3129707,Minas Gerais
2016,196.9395525027216,Ibiraci,3129707,Minas Gerais
2017,197.00629305750905,Ibiraci,3129707,Minas Gerais
2018,197.0476786315476,Ibiraci,3129707,Minas Gerais
2019,197.08024868706585,Ibiraci,3129707,Minas Gerais
2020,197.20634900884477,Ibiraci,3129707,Minas Gerais
2021,197.40626615684866,Ibiraci,3129707,Minas Gerais
2022,197.40626615684866,Ibiraci,3129707,Minas Gerais
2000,1515.7854175290631,Ibiá,3129509,Minas Gerais
2001,1577.7084631139248,Ibiá,3129509,Minas Gerais
2002,1639.6315086987865,Ibiá,3129509,Minas Gerais
2003,1665.82358379254,Ibiá,3129509,Minas Gerais
2004,1692.0156588862933,Ibiá,3129509,Minas Gerais
2005,1705.700379206886,Ibiá,3129509,Minas Gerais
2006,1719.3850995274788,Ibiá,3129509,Minas Gerais
2007,1729.8775955557626,Ibiá,3129509,Minas Gerais
2008,1740.3700915840463,Ibiá,3129509,Minas Gerais
2009,1745.0180449432016,Ibiá,3129509,Minas Gerais
2010,1749.665998302357,Ibiá,3129509,Minas Gerais
2011,1765.8559567198747,Ibiá,3129509,Minas Gerais
2012,1782.0459151373925,Ibiá,3129509,Minas Gerais
2013,1788.9643890280263,Ibiá,3129509,Minas Gerais
2014,1804.6060051175143,Ibiá,3129509,Minas Gerais
2015,1810.0326077534664,Ibiá,3129509,Minas Gerais
2016,1811.5419437801052,Ibiá,3129509,Minas Gerais
2017,1817.354412038084,Ibiá,3129509,Minas Gerais
2018,1820.6884739467469,Ibiá,3129509,Minas Gerais
2019,1824.5068790871185,Ibiá,3129509,Minas Gerais
2020,1826.372924471653,Ibiá,3129509,Minas Gerais
2021,1832.046630812311,Ibiá,3129509,Minas Gerais
2022,1835.6067511373392,Ibiá,3129509,Minas Gerais
2000,131.70366857029586,Icaraí de Minas,3130051,Minas Gerais
2001,172.36056942500892,Icaraí de Minas,3130051,Minas Gerais
2002,213.01747027972198,Icaraí de Minas,3130051,Minas Gerais
2003,258.00129548003036,Icaraí de Minas,3130051,Minas Gerais
2004,302.98512068033875,Icaraí de Minas,3130051,Minas Gerais
2005,314.56629846782613,Icaraí de Minas,3130051,Minas Gerais
2006,326.1474762553135,Icaraí de Minas,3130051,Minas Gerais
2007,333.9308904837041,Icaraí de Minas,3130051,Minas Gerais
2008,341.7143047120947,Icaraí de Minas,3130051,Minas Gerais
2009,349.6357609828838,Icaraí de Minas,3130051,Minas Gerais
2010,357.55721725367295,Icaraí de Minas,3130051,Minas Gerais
2011,361.2954798011286,Icaraí de Minas,3130051,Minas Gerais
2012,365.0337423485842,Icaraí de Minas,3130051,Minas Gerais
2013,373.4485800520091,Icaraí de Minas,3130051,Minas Gerais
2014,380.77179720028613,Icaraí de Minas,3130051,Minas Gerais
2015,390.6268973625727,Icaraí de Minas,3130051,Minas Gerais
2016,391.3938185515815,Icaraí de Minas,3130051,Minas Gerais
2017,394.7581976059414,Icaraí de Minas,3130051,Minas Gerais
2018,399.28845823182075,Icaraí de Minas,3130051,Minas Gerais
2019,402.00124101908193,Icaraí de Minas,3130051,Minas Gerais
2020,403.70342004245384,Icaraí de Minas,3130051,Minas Gerais
2021,407.48916711164446,Icaraí de Minas,3130051,Minas Gerais
2022,414.20175990939055,Icaraí de Minas,3130051,Minas Gerais
2000,65.53712869395174,Igarapé,3130101,Minas Gerais
2001,65.60565216695848,Igarapé,3130101,Minas Gerais
2002,65.67417563996521,Igarapé,3130101,Minas Gerais
2003,65.68328893485344,Igarapé,3130101,Minas Gerais
2004,65.69240222974166,Igarapé,3130101,Minas Gerais
2005,65.70287336628448,Igarapé,3130101,Minas Gerais
2006,65.7133445028273,Igarapé,3130101,Minas Gerais
2007,65.72538985334077,Igarapé,3130101,Minas Gerais
2008,65.73743520385425,Igarapé,3130101,Minas Gerais
2009,65.73743520385425,Igarapé,3130101,Minas Gerais
2010,65.73743520385425,Igarapé,3130101,Minas Gerais
2011,65.73743520385425,Igarapé,3130101,Minas Gerais
2012,65.73743520385425,Igarapé,3130101,Minas Gerais
2013,65.8102037181364,Igarapé,3130101,Minas Gerais
2014,65.82119901935638,Igarapé,3130101,Minas Gerais
2015,65.82119901935638,Igarapé,3130101,Minas Gerais
2016,65.83393017730808,Igarapé,3130101,Minas Gerais
2017,65.83393017730808,Igarapé,3130101,Minas Gerais
2018,65.83393017730808,Igarapé,3130101,Minas Gerais
2019,65.83393017730808,Igarapé,3130101,Minas Gerais
2020,65.86475272597984,Igarapé,3130101,Minas Gerais
2021,65.87938863915306,Igarapé,3130101,Minas Gerais
2022,65.87938863915306,Igarapé,3130101,Minas Gerais
2000,131.79176201155812,Igaratinga,3130200,Minas Gerais
2001,132.6709443314689,Igaratinga,3130200,Minas Gerais
2002,133.55012665137966,Igaratinga,3130200,Minas Gerais
2003,134.03443630393173,Igaratinga,3130200,Minas Gerais
2004,134.5187459564838,Igaratinga,3130200,Minas Gerais
2005,135.01256803978,Igaratinga,3130200,Minas Gerais
2006,135.50639012307622,Igaratinga,3130200,Minas Gerais
2007,135.82112713806484,Igaratinga,3130200,Minas Gerais
2008,136.13586415305346,Igaratinga,3130200,Minas Gerais
2009,136.30986737226738,Igaratinga,3130200,Minas Gerais
2010,136.4838705914813,Igaratinga,3130200,Minas Gerais
2011,136.69725539449172,Igaratinga,3130200,Minas Gerais
2012,136.91064019750215,Igaratinga,3130200,Minas Gerais
2013,137.05915592174455,Igaratinga,3130200,Minas Gerais
2014,137.07445163561798,Igaratinga,3130200,Minas Gerais
2015,137.08394136584917,Igaratinga,3130200,Minas Gerais
2016,137.08394136584917,Igaratinga,3130200,Minas Gerais
2017,137.12708368912556,Igaratinga,3130200,Minas Gerais
2018,137.2591322733962,Igaratinga,3130200,Minas Gerais
2019,137.26915135963154,Igaratinga,3130200,Minas Gerais
2020,137.26915135963154,Igaratinga,3130200,Minas Gerais
2021,137.26915135963154,Igaratinga,3130200,Minas Gerais
2022,137.33620783776288,Igaratinga,3130200,Minas Gerais
2000,457.4407886853767,Iguatama,3130309,Minas Gerais
2001,463.9777143969676,Iguatama,3130309,Minas Gerais
2002,470.5146401085585,Iguatama,3130309,Minas Gerais
2003,476.5255575564166,Iguatama,3130309,Minas Gerais
2004,482.5364750042746,Iguatama,3130309,Minas Gerais
2005,485.34346863564696,Iguatama,3130309,Minas Gerais
2006,488.1504622670193,Iguatama,3130309,Minas Gerais
2007,489.3668315919366,Iguatama,3130309,Minas Gerais
2008,490.5832009168539,Iguatama,3130309,Minas Gerais
2009,490.7416145386587,Iguatama,3130309,Minas Gerais
2010,490.90002816046353,Iguatama,3130309,Minas Gerais
2011,492.16879653286594,Iguatama,3130309,Minas Gerais
2012,493.43756490526835,Iguatama,3130309,Minas Gerais
2013,493.7092389319784,Iguatama,3130309,Minas Gerais
2014,496.23061061456275,Iguatama,3130309,Minas Gerais
2015,496.3637375413809,Iguatama,3130309,Minas Gerais
2016,496.59905468414235,Iguatama,3130309,Minas Gerais
2017,497.49817378373154,Iguatama,3130309,Minas Gerais
2018,497.5434405515363,Iguatama,3130309,Minas Gerais
2019,497.57939459341605,Iguatama,3130309,Minas Gerais
2020,498.40766345292303,Iguatama,3130309,Minas Gerais
2021,498.464686773514,Iguatama,3130309,Minas Gerais
2022,498.6892471731714,Iguatama,3130309,Minas Gerais
2000,194.04695337220102,Ilicínea,3130507,Minas Gerais
2001,200.8048296352752,Ilicínea,3130507,Minas Gerais
2002,207.5627058983494,Ilicínea,3130507,Minas Gerais
2003,211.43436388792824,Ilicínea,3130507,Minas Gerais
2004,215.30602187750708,Ilicínea,3130507,Minas Gerais
2005,216.81355764386183,Ilicínea,3130507,Minas Gerais
2006,218.32109341021658,Ilicínea,3130507,Minas Gerais
2007,218.92790819241785,Ilicínea,3130507,Minas Gerais
2008,219.53472297461911,Ilicínea,3130507,Minas Gerais
2009,219.773599096363,Ilicínea,3130507,Minas Gerais
2010,220.01247521810689,Ilicínea,3130507,Minas Gerais
2011,222.3126965176528,Ilicínea,3130507,Minas Gerais
2012,224.6129178171987,Ilicínea,3130507,Minas Gerais
2013,224.70840301426858,Ilicínea,3130507,Minas Gerais
2014,225.79179755643779,Ilicínea,3130507,Minas Gerais
2015,227.12561023220044,Ilicínea,3130507,Minas Gerais
2016,227.5910383044566,Ilicínea,3130507,Minas Gerais
2017,228.52981165949842,Ilicínea,3130507,Minas Gerais
2018,228.90411251332606,Ilicínea,3130507,Minas Gerais
2019,229.1454242014077,Ilicínea,3130507,Minas Gerais
2020,230.34954282453603,Ilicínea,3130507,Minas Gerais
2021,230.90962406653364,Ilicínea,3130507,Minas Gerais
2022,231.6732739243909,Ilicínea,3130507,Minas Gerais
2000,228.30610840314148,Indaiabira,3130655,Minas Gerais
2001,239.7130319433603,Indaiabira,3130655,Minas Gerais
2002,251.11995548357913,Indaiabira,3130655,Minas Gerais
2003,257.155456300196,Indaiabira,3130655,Minas Gerais
2004,263.1909571168129,Indaiabira,3130655,Minas Gerais
2005,271.18146838934,Indaiabira,3130655,Minas Gerais
2006,279.1719796618671,Indaiabira,3130655,Minas Gerais
2007,288.14112651170217,Indaiabira,3130655,Minas Gerais
2008,297.1102733615372,Indaiabira,3130655,Minas Gerais
2009,304.9290846610888,Indaiabira,3130655,Minas Gerais
2010,312.74789596064034,Indaiabira,3130655,Minas Gerais
2011,316.1211942822623,Indaiabira,3130655,Minas Gerais
2012,319.4944926038843,Indaiabira,3130655,Minas Gerais
2013,327.91782125495047,Indaiabira,3130655,Minas Gerais
2014,331.48599513210377,Indaiabira,3130655,Minas Gerais
2015,334.8145515902535,Indaiabira,3130655,Minas Gerais
2016,337.83061152366344,Indaiabira,3130655,Minas Gerais
2017,338.6002096631716,Indaiabira,3130655,Minas Gerais
2018,341.92111667843164,Indaiabira,3130655,Minas Gerais
2019,342.55179882342134,Indaiabira,3130655,Minas Gerais
2020,345.3735334891932,Indaiabira,3130655,Minas Gerais
2021,351.48114116457896,Indaiabira,3130655,Minas Gerais
2022,355.67953444421636,Indaiabira,3130655,Minas Gerais
2000,668.8000109740366,Indianópolis,3130705,Minas Gerais
2001,672.5474515103313,Indianópolis,3130705,Minas Gerais
2002,676.2948920466259,Indianópolis,3130705,Minas Gerais
2003,677.6119972223048,Indianópolis,3130705,Minas Gerais
2004,678.9291023979837,Indianópolis,3130705,Minas Gerais
2005,679.9192015874718,Indianópolis,3130705,Minas Gerais
2006,680.9093007769599,Indianópolis,3130705,Minas Gerais
2007,681.7764342556977,Indianópolis,3130705,Minas Gerais
2008,682.6435677344356,Indianópolis,3130705,Minas Gerais
2009,683.7160132275608,Indianópolis,3130705,Minas Gerais
2010,684.788458720686,Indianópolis,3130705,Minas Gerais
2011,684.9621290928728,Indianópolis,3130705,Minas Gerais
2012,685.1357994650597,Indianópolis,3130705,Minas Gerais
2013,685.9653674484119,Indianópolis,3130705,Minas Gerais
2014,686.8538880416683,Indianópolis,3130705,Minas Gerais
2015,687.8976227647228,Indianópolis,3130705,Minas Gerais
2016,687.9089535313948,Indianópolis,3130705,Minas Gerais
2017,688.0837628113914,Indianópolis,3130705,Minas Gerais
2018,688.0837628113914,Indianópolis,3130705,Minas Gerais
2019,688.0837628113914,Indianópolis,3130705,Minas Gerais
2020,688.2753890389615,Indianópolis,3130705,Minas Gerais
2021,688.3312999268336,Indianópolis,3130705,Minas Gerais
2022,688.3437466529286,Indianópolis,3130705,Minas Gerais
2000,169.22537754309135,Inhaúma,3131000,Minas Gerais
2001,172.0389401002415,Inhaúma,3131000,Minas Gerais
2002,174.85250265739163,Inhaúma,3131000,Minas Gerais
2003,176.39744784494056,Inhaúma,3131000,Minas Gerais
2004,177.9423930324895,Inhaúma,3131000,Minas Gerais
2005,179.58201732340086,Inhaúma,3131000,Minas Gerais
2006,181.22164161431223,Inhaúma,3131000,Minas Gerais
2007,183.36978983935015,Inhaúma,3131000,Minas Gerais
2008,185.51793806438806,Inhaúma,3131000,Minas Gerais
2009,185.68995083037535,Inhaúma,3131000,Minas Gerais
2010,185.86196359636264,Inhaúma,3131000,Minas Gerais
2011,186.0646568986638,Inhaúma,3131000,Minas Gerais
2012,186.26735020096496,Inhaúma,3131000,Minas Gerais
2013,186.82603166796812,Inhaúma,3131000,Minas Gerais
2014,187.08569500014974,Inhaúma,3131000,Minas Gerais
2015,187.14646972868908,Inhaúma,3131000,Minas Gerais
2016,187.14646972868908,Inhaúma,3131000,Minas Gerais
2017,187.3023268605067,Inhaúma,3131000,Minas Gerais
2018,187.47136925823403,Inhaúma,3131000,Minas Gerais
2019,187.49282808500308,Inhaúma,3131000,Minas Gerais
2020,187.56290061162684,Inhaúma,3131000,Minas Gerais
2021,187.68452904389835,Inhaúma,3131000,Minas Gerais
2022,187.82989111468362,Inhaúma,3131000,Minas Gerais
2000,153.1412584452299,Inimutaba,3131109,Minas Gerais
2001,161.88320407930505,Inimutaba,3131109,Minas Gerais
2002,170.62514971338018,Inimutaba,3131109,Minas Gerais
2003,186.59214832736706,Inimutaba,3131109,Minas Gerais
2004,202.55914694135396,Inimutaba,3131109,Minas Gerais
2005,216.40855629925616,Inimutaba,3131109,Minas Gerais
2006,230.25796565715837,Inimutaba,3131109,Minas Gerais
2007,239.0909698069859,Inimutaba,3131109,Minas Gerais
2008,247.92397395681343,Inimutaba,3131109,Minas Gerais
2009,257.2050161281184,Inimutaba,3131109,Minas Gerais
2010,266.4860582994234,Inimutaba,3131109,Minas Gerais
2011,269.3653923425155,Inimutaba,3131109,Minas Gerais
2012,272.24472638560763,Inimutaba,3131109,Minas Gerais
2013,289.016820150839,Inimutaba,3131109,Minas Gerais
2014,298.0270006451762,Inimutaba,3131109,Minas Gerais
2015,299.7954069187057,Inimutaba,3131109,Minas Gerais
2016,300.99590444505606,Inimutaba,3131109,Minas Gerais
2017,303.06087749858125,Inimutaba,3131109,Minas Gerais
2018,303.34976622948784,Inimutaba,3131109,Minas Gerais
2019,303.94270981238463,Inimutaba,3131109,Minas Gerais
2020,304.5347900057596,Inimutaba,3131109,Minas Gerais
2021,305.8745581302743,Inimutaba,3131109,Minas Gerais
2022,306.63142862189346,Inimutaba,3131109,Minas Gerais
2000,0,Ipiaçu,3131406,Minas Gerais
2001,0,Ipiaçu,3131406,Minas Gerais
2002,0,Ipiaçu,3131406,Minas Gerais
2003,0,Ipiaçu,3131406,Minas Gerais
2004,0,Ipiaçu,3131406,Minas Gerais
2005,0,Ipiaçu,3131406,Minas Gerais
2006,0,Ipiaçu,3131406,Minas Gerais
2007,0,Ipiaçu,3131406,Minas Gerais
2008,0,Ipiaçu,3131406,Minas Gerais
2009,0,Ipiaçu,3131406,Minas Gerais
2010,0,Ipiaçu,3131406,Minas Gerais
2011,0,Ipiaçu,3131406,Minas Gerais
2012,0,Ipiaçu,3131406,Minas Gerais
2013,0,Ipiaçu,3131406,Minas Gerais
2014,0,Ipiaçu,3131406,Minas Gerais
2015,0,Ipiaçu,3131406,Minas Gerais
2016,0,Ipiaçu,3131406,Minas Gerais
2017,0,Ipiaçu,3131406,Minas Gerais
2018,0,Ipiaçu,3131406,Minas Gerais
2019,0,Ipiaçu,3131406,Minas Gerais
2020,0,Ipiaçu,3131406,Minas Gerais
2021,0,Ipiaçu,3131406,Minas Gerais
2022,0,Ipiaçu,3131406,Minas Gerais
2000,198.37691064173072,Iraí de Minas,3131604,Minas Gerais
2001,202.32171167920689,Iraí de Minas,3131604,Minas Gerais
2002,206.26651271668305,Iraí de Minas,3131604,Minas Gerais
2003,207.27746941893642,Iraí de Minas,3131604,Minas Gerais
2004,208.2884261211898,Iraí de Minas,3131604,Minas Gerais
2005,209.64406144439693,Iraí de Minas,3131604,Minas Gerais
2006,210.99969676760406,Iraí de Minas,3131604,Minas Gerais
2007,212.3201461444423,Iraí de Minas,3131604,Minas Gerais
2008,213.64059552128055,Iraí de Minas,3131604,Minas Gerais
2009,214.1681794785095,Iraí de Minas,3131604,Minas Gerais
2010,214.69576343573846,Iraí de Minas,3131604,Minas Gerais
2011,214.7332672164914,Iraí de Minas,3131604,Minas Gerais
2012,214.77077099724437,Iraí de Minas,3131604,Minas Gerais
2013,215.12988866094128,Iraí de Minas,3131604,Minas Gerais
2014,215.34537842257043,Iraí de Minas,3131604,Minas Gerais
2015,215.83239557626896,Iraí de Minas,3131604,Minas Gerais
